event_id,action_id,round_id,buyer_offer_id,buyer_id,listing_id,property_id,agent_id,action_price,sales_price,original_list_price,final_listing_price,unit_sales_price,de_action_price,de_sales_price,de_unit_sales_price,de_original_list_price,de_final_listing_price,actor,action,multiple_buyers,multiple_buyers_adjusted,number_of_additional_offers,number_of_add_offers_adjusted,total_num_buyers_action,total_num_buyers_round,total_num_buyers_event,deal_status,censustract,property_latitude,property_longitude,property_type,num_bedrooms,num_bathrooms,approx_sq_ft,lot_sq_ft,financing_contingency_waived,inspection_contingency_waived,escalation_clause,preinspection,client_letter,year_built,deal_status_notes,walk_score,transit_score,bike_score,prob_offer_sub_date,listing_date,off_market_date,sales_date,offer_submitted_date,offer_accepted_date,action_date,zipcode,listing_year
120672f9e76e495098e5dff24830d169_2016-05-12,1,1,,,8c1d3e7653a81dc2d3a031dea0ea8fbe,120672f9e76e495098e5dff24830d169,,510000,566707,510000,510000,558.3320313,462704.3438,514152.5313,506.5542297,462704.3438,462704.3438,seller,seller_initialize,,,NA,NA,NA,NA,NA,,53033008001,47.61610031,-122.3497391,Condo/Co-op,2,1.5,1015,12979,FALSE,TRUE,TRUE,FALSE,FALSE,1980,NA,99,100,69,0,2016/5/11 23:59,2016/5/18,2016/6/14 23:59,2016/5/18 13:19,,2016/5/11,98121,2016
120672f9e76e495098e5dff24830d169_2016-05-12,2,1,27b6bd77987df353b775b1c9d286c3e0,4890c78dec1c7399f0c0a87169b9c73c,8c1d3e7653a81dc2d3a031dea0ea8fbe,120672f9e76e495098e5dff24830d169,efdde87c66fe4e6dc73a2ab6111ca58a,510000,566707,510000,510000,558.3320313,462704.3438,514152.5313,506.5542297,462704.3438,462704.3438,buyer,buyer_offer,TRUE,TRUE,NA,NA,NA,NA,NA,Offer Rejected Due to Multiple Offers,53033008001,47.61610031,-122.3497391,Condo/Co-op,2,1.5,1015,12979,FALSE,TRUE,TRUE,FALSE,FALSE,1980,NA,99,100,69,0,2016/5/11 23:59,2016/5/18,2016/6/14 23:59,2016/5/18 13:19,,2016/5/18,98121,2016
124f8c6061ccf89ae3254ae64e5aeaf6_2017-10-10,3,2,6aa7558ad34e06737ea25d83d8e5772a,0f5f058b6adb6ebe94806d010951fa36,1b93ee113887afe768d53a73abd133ae,124f8c6061ccf89ae3254ae64e5aeaf6,97af07a14cacba681feacf3012730892,1355000,NA,1425000,1399000,NA,1178599.5,NA,NA,1268734.625,1245585.75,buyer,buyer_offer,TRUE,TRUE,1,1,2,2,2,Closed (Success),6013355115,37.75877762,-121.9109268,Single Family Residential,4,3.5,2803,4121,FALSE,FALSE,FALSE,FALSE,FALSE,2016,NA,2,NA,37,0,2017/10/10 00:00,2017/12/23,,2018/1/23 20:24,2018/1/25 00:00,2018/1/23,94582,2017
124f8c6061ccf89ae3254ae64e5aeaf6_2017-10-10,2,2,,,1b93ee113887afe768d53a73abd133ae,124f8c6061ccf89ae3254ae64e5aeaf6,,1399000,NA,1425000,1399000,NA,1245585.75,NA,NA,1268734.625,1245585.75,seller,seller_revise,,,1,1,2,2,2,,6013355115,37.75877762,-121.9109268,Single Family Residential,4,3.5,2803,4121,FALSE,FALSE,FALSE,FALSE,FALSE,2016,NA,2,NA,37,0,2017/10/10 00:00,2017/12/23,,2018/1/23 20:24,,2017/10/27,94582,2017
124f8c6061ccf89ae3254ae64e5aeaf6_2017-10-10,1,1,,,1b93ee113887afe768d53a73abd133ae,124f8c6061ccf89ae3254ae64e5aeaf6,,1425000,NA,1425000,1399000,NA,1268734.625,NA,NA,1268734.625,1245585.75,seller,seller_initialize,,,1,1,2,2,2,,6013355115,37.75877762,-121.9109268,Single Family Residential,4,3.5,2803,4121,FALSE,FALSE,FALSE,FALSE,FALSE,2016,NA,2,NA,37,0,2017/10/10 00:00,2017/12/23,,2018/1/23 20:24,,2017/10/10,94582,2017
12a50a0293b52c0d7fffbcab44a06f36_2018-03-18,3,3,,,730d8508e53d640ff9c62e598fc11052,12a50a0293b52c0d7fffbcab44a06f36,,239900,235000,269900,239900,86.08058929,208668.6406,204406.5469,74.87419128,234763.0938,208668.6406,seller,seller_revise,,,NA,NA,NA,1,1,,47149042200,35.98829269,-86.51364899,Single Family Residential,3,3,2730,14810,FALSE,FALSE,FALSE,FALSE,FALSE,1989,NA,34,NA,40,0,2018/3/17 23:59,2018/6/24,2018/6/22 00:00,2018/5/29 09:01,,2018/5/17,37167,2018
12a50a0293b52c0d7fffbcab44a06f36_2018-03-18,1,1,,,730d8508e53d640ff9c62e598fc11052,12a50a0293b52c0d7fffbcab44a06f36,,269900,235000,269900,239900,86.08058929,234763.0938,204406.5469,74.87419128,234763.0938,208668.6406,seller,seller_initialize,,,NA,NA,NA,NA,1,,47149042200,35.98829269,-86.51364899,Single Family Residential,3,3,2730,14810,FALSE,FALSE,FALSE,FALSE,FALSE,1989,NA,34,NA,40,0,2018/3/17 23:59,2018/6/24,2018/6/22 00:00,2018/5/29 09:01,,2018/3/17,37167,2018
12a50a0293b52c0d7fffbcab44a06f36_2018-03-18,2,2,,,730d8508e53d640ff9c62e598fc11052,12a50a0293b52c0d7fffbcab44a06f36,,259900,235000,269900,239900,86.08058929,226064.9375,204406.5469,74.87419128,234763.0938,208668.6406,seller,seller_revise,,,NA,NA,NA,NA,1,,47149042200,35.98829269,-86.51364899,Single Family Residential,3,3,2730,14810,FALSE,FALSE,FALSE,FALSE,FALSE,1989,NA,34,NA,40,0,2018/3/17 23:59,2018/6/24,2018/6/22 00:00,2018/5/29 09:01,,2018/4/29,37167,2018
12a50a0293b52c0d7fffbcab44a06f36_2018-03-18,4,3,21f272169098ee0cf548113e32d102cc,75ece875124a00603e936fc1caa302bc,730d8508e53d640ff9c62e598fc11052,12a50a0293b52c0d7fffbcab44a06f36,bdffc7973c9f8f88ab4effb397c59f92,225000,235000,269900,239900,86.08058929,195708.3906,204406.5469,74.87419128,234763.0938,208668.6406,buyer,buyer_offer,FALSE,FALSE,NA,0,1,1,1,Closed (Success),47149042200,35.98829269,-86.51364899,Single Family Residential,3,3,2730,14810,FALSE,FALSE,FALSE,FALSE,FALSE,1989,NA,34,NA,40,0,2018/3/17 23:59,2018/6/24,2018/6/22 00:00,2018/5/29 09:01,2018/5/23 23:59,2018/5/29,37167,2018
12f880f06b6e3cdd8f55d8aa2cbdf896_2015-03-24,3,2,53ec14325dd3f55e669b637581350e07,558be0f91c0a0e4bc516d226e8176490,28fc782ba544af349d3f292c216a53ff,12f880f06b6e3cdd8f55d8aa2cbdf896,9f810ebd27f4dbcf1ccc9302e5125f08,6.00E+05,612500,634900,624900,193.2176666,550310.75,561775.5625,177.2162628,582320.5,573148.6875,buyer,buyer_offer,FALSE,FALSE,NA,0,1,1,1,Closed (Success),53033032007,47.36684799,-122.0674973,Single Family Residential,4,2.5,3170,65340,FALSE,FALSE,FALSE,FALSE,FALSE,2000,NA,0,NA,28,0,2015/3/23 23:58,2015/7/8,2015/8/20 23:59,2015/6/15 20:53,2015/6/23 00:00,2015/6/15,98042,2015
12f880f06b6e3cdd8f55d8aa2cbdf896_2015-03-24,2,2,,,28fc782ba544af349d3f292c216a53ff,12f880f06b6e3cdd8f55d8aa2cbdf896,,624900,612500,634900,624900,193.2176666,573148.6875,561775.5625,177.2162628,582320.5,573148.6875,seller,seller_revise,,,NA,NA,NA,1,1,,53033032007,47.36684799,-122.0674973,Single Family Residential,4,2.5,3170,65340,FALSE,FALSE,FALSE,FALSE,FALSE,2000,NA,0,NA,28,0,2015/3/23 23:58,2015/7/8,2015/8/20 23:59,2015/6/15 20:53,,2015/5/14,98042,2015
12f880f06b6e3cdd8f55d8aa2cbdf896_2015-03-24,1,1,,,28fc782ba544af349d3f292c216a53ff,12f880f06b6e3cdd8f55d8aa2cbdf896,,634900,612500,634900,624900,193.2176666,582320.5,561775.5625,177.2162628,582320.5,573148.6875,seller,seller_initialize,,,NA,NA,NA,NA,1,,53033032007,47.36684799,-122.0674973,Single Family Residential,4,2.5,3170,65340,FALSE,FALSE,FALSE,FALSE,FALSE,2000,NA,0,NA,28,0,2015/3/23 23:58,2015/7/8,2015/8/20 23:59,2015/6/15 20:53,,2015/3/23,98042,2015
13d9c23e43dcff830fa0f8c3a0d76151_2017-01-17,2,1,40255c079cff647494bbb8c25babcdc7,3b605da86c7355fa5ba9b1cc42718928,e6859e8484070048c94d4d1fe4274304,13d9c23e43dcff830fa0f8c3a0d76151,130214d369d555e15e6b1621771809ad,499000,506500,499000,499000,NA,444279.6875,450957.25,NA,444279.6875,444279.6875,buyer,buyer_offer,FALSE,TRUE,NA,NA,NA,NA,NA,Offer Rejected Due to Multiple Offers,17031221300,41.92259979,-87.70007324,Condo/Co-op,3,2,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,95,75,99,0,2017/1/17 06:00,2017/1/24,2017/3/30 04:59,2017/1/22 21:18,,2017/1/22,60647,2017
13d9c23e43dcff830fa0f8c3a0d76151_2017-01-17,1,1,,,e6859e8484070048c94d4d1fe4274304,13d9c23e43dcff830fa0f8c3a0d76151,,499000,506500,499000,499000,NA,444279.6875,450957.25,NA,444279.6875,444279.6875,seller,seller_initialize,,,NA,NA,NA,NA,NA,,17031221300,41.92259979,-87.70007324,Condo/Co-op,3,2,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,95,75,99,0,2017/1/17 06:00,2017/1/24,2017/3/30 04:59,2017/1/22 21:18,,2017/1/17,60647,2017
153b5c6aef3f9c4349ff04559684e655_2017-06-24,1,1,,,206656717e63387ec1364fc65817c59b,153b5c6aef3f9c4349ff04559684e655,,317000,299900,317000,299999,119.4820709,282237.8125,267013,106.3796768,282237.8125,267101.125,seller,seller_initialize,,,NA,NA,NA,NA,1,,4013420216,33.44728851,-111.7048035,Single Family Residential,4,2.5,2510,7459,FALSE,FALSE,FALSE,FALSE,FALSE,1993,NA,45,0,81,0,2017/6/23 23:59,2017/9/19,2017/11/8 23:59,2017/9/15 14:13,,2017/6/23,85205,2017
153b5c6aef3f9c4349ff04559684e655_2017-06-24,5,5,,,206656717e63387ec1364fc65817c59b,153b5c6aef3f9c4349ff04559684e655,,309800,299900,317000,299999,119.4820709,275827.3438,267013,106.3796768,282237.8125,267101.125,seller,seller_revise,,,NA,NA,NA,NA,1,,4013420216,33.44728851,-111.7048035,Single Family Residential,4,2.5,2510,7459,FALSE,FALSE,FALSE,FALSE,FALSE,1993,NA,45,0,81,0,2017/6/23 23:59,2017/9/19,2017/11/8 23:59,2017/9/15 14:13,,2017/8/29,85205,2017
153b5c6aef3f9c4349ff04559684e655_2017-06-24,3,3,,,206656717e63387ec1364fc65817c59b,153b5c6aef3f9c4349ff04559684e655,,313900,299900,317000,299999,119.4820709,279477.75,267013,106.3796768,282237.8125,267101.125,seller,seller_revise,,,NA,NA,NA,NA,1,,4013420216,33.44728851,-111.7048035,Single Family Residential,4,2.5,2510,7459,FALSE,FALSE,FALSE,FALSE,FALSE,1993,NA,45,0,81,0,2017/6/23 23:59,2017/9/19,2017/11/8 23:59,2017/9/15 14:13,,2017/8/3,85205,2017
153b5c6aef3f9c4349ff04559684e655_2017-06-24,2,2,,,206656717e63387ec1364fc65817c59b,153b5c6aef3f9c4349ff04559684e655,,314000,299900,317000,299999,119.4820709,279566.7813,267013,106.3796768,282237.8125,267101.125,seller,seller_revise,,,NA,NA,NA,NA,1,,4013420216,33.44728851,-111.7048035,Single Family Residential,4,2.5,2510,7459,FALSE,FALSE,FALSE,FALSE,FALSE,1993,NA,45,0,81,0,2017/6/23 23:59,2017/9/19,2017/11/8 23:59,2017/9/15 14:13,,2017/7/18,85205,2017
153b5c6aef3f9c4349ff04559684e655_2017-06-24,4,4,,,206656717e63387ec1364fc65817c59b,153b5c6aef3f9c4349ff04559684e655,,309900,299900,317000,299999,119.4820709,275916.375,267013,106.3796768,282237.8125,267101.125,seller,seller_revise,,,NA,NA,NA,NA,1,,4013420216,33.44728851,-111.7048035,Single Family Residential,4,2.5,2510,7459,FALSE,FALSE,FALSE,FALSE,FALSE,1993,NA,45,0,81,0,2017/6/23 23:59,2017/9/19,2017/11/8 23:59,2017/9/15 14:13,,2017/8/10,85205,2017
153b5c6aef3f9c4349ff04559684e655_2017-06-24,6,6,,,206656717e63387ec1364fc65817c59b,153b5c6aef3f9c4349ff04559684e655,,299999,299900,317000,299999,119.4820709,267101.125,267013,106.3796768,282237.8125,267101.125,seller,seller_revise,,,NA,NA,NA,1,1,,4013420216,33.44728851,-111.7048035,Single Family Residential,4,2.5,2510,7459,FALSE,FALSE,FALSE,FALSE,FALSE,1993,NA,45,0,81,0,2017/6/23 23:59,2017/9/19,2017/11/8 23:59,2017/9/15 14:13,,2017/9/6,85205,2017
153b5c6aef3f9c4349ff04559684e655_2017-06-24,7,6,2724aa94313688c215c8c1d26907324c,ff3f22f999dfbd660910d9e6f8b9f70f,206656717e63387ec1364fc65817c59b,153b5c6aef3f9c4349ff04559684e655,f0eb6568ea114ba6e293f903c34d7488,280000,299900,317000,299999,119.4820709,249295.2188,267013,106.3796768,282237.8125,267101.125,buyer,buyer_offer,FALSE,FALSE,NA,0,1,1,1,Offer Rejected Due to Price,4013420216,33.44728851,-111.7048035,Single Family Residential,4,2.5,2510,7459,FALSE,FALSE,FALSE,FALSE,FALSE,1993,NA,45,0,81,0,2017/6/23 23:59,2017/9/19,2017/11/8 23:59,2017/9/15 14:13,,2017/9/15,85205,2017
18679e01d12df5d16b2fcdb9c733ef47_2018-07-20,2,1,48d316f9b499f31db6804e1f9190b8d8,7488f776d00cfd52742a37eedd94c8b8,314339f0cccf6ef3ee8a3d7a0622b791,18679e01d12df5d16b2fcdb9c733ef47,2de5d16682c3c35007e4e92982f1a2ba,7.00E+05,750000,699900,699900,465.2605591,608870.5625,652361.3125,404.6906433,608783.5625,608783.5625,buyer,buyer_offer,TRUE,TRUE,7,7,8,8,8,Offer Rejected Due to Multiple Offers,25017338500,42.45597076,-71.13144684,Single Family Residential,3,2,1612,2156,FALSE,FALSE,FALSE,FALSE,TRUE,1887,NA,74,NA,72,0,2018/7/20 00:00,2018/7/25,2018/9/16 23:59,2018/7/23 19:24,,2018/7/23,1890,2018
18679e01d12df5d16b2fcdb9c733ef47_2018-07-20,1,1,,,314339f0cccf6ef3ee8a3d7a0622b791,18679e01d12df5d16b2fcdb9c733ef47,,699900,750000,699900,699900,465.2605591,608783.5625,652361.3125,404.6906433,608783.5625,608783.5625,seller,seller_initialize,,,7,7,8,8,8,,25017338500,42.45597076,-71.13144684,Single Family Residential,3,2,1612,2156,FALSE,FALSE,FALSE,FALSE,TRUE,1887,NA,74,NA,72,0,2018/7/20 00:00,2018/7/25,2018/9/16 23:59,2018/7/23 19:24,,2018/7/20,1890,2018
1a0c10131f5cb4d5ef75af85ec202189_2015-09-08,4,3,81b7d9e9febbcc956ea24b7402373d4d,afea854c3bdf8cf3539db44adaa4a183,97abd3e061f9e0a105d84bad4bd1a7cb,1a0c10131f5cb4d5ef75af85ec202189,a62178a8e59f8331e1cb4f057cbf0a55,231000,231000,259900,229900,128.7625427,209577.8438,209577.8438,116.8215408,238376.2813,210860.7344,buyer,buyer_offer,FALSE,FALSE,NA,0,1,1,1,Closed (Success),12127082509,29.08629036,-80.99273682,Single Family Residential,3,2,1794,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1998,NA,10,NA,39,0,2015/9/8 00:00,2016/5/2,2016/5/2 23:59,2016/3/19 06:14,2016/3/17 23:59,2016/3/19,32127,2015
1a0c10131f5cb4d5ef75af85ec202189_2015-09-08,1,1,,,97abd3e061f9e0a105d84bad4bd1a7cb,1a0c10131f5cb4d5ef75af85ec202189,,259900,231000,259900,229900,128.7625427,238376.2813,209577.8438,116.8215408,238376.2813,210860.7344,seller,seller_initialize,,,NA,NA,NA,NA,1,,12127082509,29.08629036,-80.99273682,Single Family Residential,3,2,1794,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1998,NA,10,NA,39,0,2015/9/8 00:00,2016/5/2,2016/5/2 23:59,2016/3/19 06:14,,2015/9/8,32127,2015
1a0c10131f5cb4d5ef75af85ec202189_2015-09-08,2,2,,,97abd3e061f9e0a105d84bad4bd1a7cb,1a0c10131f5cb4d5ef75af85ec202189,,255900,231000,259900,229900,128.7625427,234707.5469,209577.8438,116.8215408,238376.2813,210860.7344,seller,seller_revise,,,NA,NA,NA,NA,1,,12127082509,29.08629036,-80.99273682,Single Family Residential,3,2,1794,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1998,NA,10,NA,39,0,2015/9/8 00:00,2016/5/2,2016/5/2 23:59,2016/3/19 06:14,,2015/10/5,32127,2015
1a0c10131f5cb4d5ef75af85ec202189_2015-09-08,3,3,,,97abd3e061f9e0a105d84bad4bd1a7cb,1a0c10131f5cb4d5ef75af85ec202189,,229900,231000,259900,229900,128.7625427,210860.7344,209577.8438,116.8215408,238376.2813,210860.7344,seller,seller_revise,,,NA,NA,NA,1,1,,12127082509,29.08629036,-80.99273682,Single Family Residential,3,2,1794,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1998,NA,10,NA,39,0,2015/9/8 00:00,2016/5/2,2016/5/2 23:59,2016/3/19 06:14,,2015/11/4,32127,2015
1b75849ea0e37617625f5ed6c0d11b07_2016-03-17,2,1,04fd51bf2036cc3821e550b6d3871c34,9c95fafecc492115959c5a2dc0143020,202c4f77a8cfddeec21852fdcfe2e68d,1b75849ea0e37617625f5ed6c0d11b07,51d1cd3a02276948f566e6ea0a7d78cb,432000,432140,425000,425000,144.9161682,391937.7813,392064.8125,131.4771423,385586.9375,385586.9375,buyer,buyer_offer,TRUE,TRUE,4,4,5,7,7,Closed (Success),48209010809,30.21584702,-98.02629852,Single Family Residential,4,2.5,2982,78451,FALSE,FALSE,FALSE,FALSE,FALSE,1993,NA,0,NA,16,0,2016/3/17 00:00,2016/3/20,2016/4/1 00:00,2016/3/18 18:49,2016/3/21 00:00,2016/3/18,78620,2016
1b75849ea0e37617625f5ed6c0d11b07_2016-03-17,1,1,,,202c4f77a8cfddeec21852fdcfe2e68d,1b75849ea0e37617625f5ed6c0d11b07,,425000,432140,425000,425000,144.9161682,385586.9375,392064.8125,131.4771423,385586.9375,385586.9375,seller,seller_initialize,,,6,6,7,7,7,,48209010809,30.21584702,-98.02629852,Single Family Residential,4,2.5,2982,78451,FALSE,FALSE,FALSE,FALSE,FALSE,1993,NA,0,NA,16,0,2016/3/17 00:00,2016/3/20,2016/4/1 00:00,2016/3/19 17:05,,2016/3/17,78620,2016
1b75849ea0e37617625f5ed6c0d11b07_2016-03-17,3,1,46455f2b0fb7d0acab46d3c9545becd5,43c95f8557780fb47b1e2768e7bf5580,202c4f77a8cfddeec21852fdcfe2e68d,1b75849ea0e37617625f5ed6c0d11b07,4c4c937b67cc8d785cea1e42ccea185c,435000,432140,425000,425000,144.9161682,394659.5938,392064.8125,131.4771423,385586.9375,385586.9375,buyer,buyer_offer,TRUE,TRUE,6,6,7,7,7,Offer Rejected Due to Multiple Offers,48209010809,30.21584702,-98.02629852,Single Family Residential,4,2.5,2982,78451,FALSE,FALSE,FALSE,FALSE,FALSE,1993,NA,0,NA,16,0,2016/3/17 00:00,2016/3/20,2016/4/1 00:00,2016/3/19 17:05,,2016/3/19,78620,2016
1d42c50fb52b2c4d62fef8c0a3d757db_2016-11-08,4,3,234093b38e611a9bd2948d57b49394f8,b363d5aea342f6573f1a6e529ddb605b,d7e804f78510516ff36a13e23a061193,1d42c50fb52b2c4d62fef8c0a3d757db,17df67628bb89193838f83015a3e7d30,3.00E+05,297000,315000,3.00E+05,97.37705231,267102.0313,264431,86.69869232,285787.9688,272179.0313,buyer,buyer_offer,FALSE,TRUE,NA,NA,NA,NA,NA,Offer Rejected Due to Multiple Offers,35043010722,35.27085876,-106.730423,Single Family Residential,4,3.5,3050,21780,FALSE,FALSE,FALSE,FALSE,FALSE,2007,NA,0,NA,22,0,2016/11/6 23:59,2017/3/30,2017/3/30 23:59,2017/1/27 22:04,,2017/1/27,87124,2016
1d42c50fb52b2c4d62fef8c0a3d757db_2016-11-08,3,3,,,d7e804f78510516ff36a13e23a061193,1d42c50fb52b2c4d62fef8c0a3d757db,,3.00E+05,297000,315000,3.00E+05,97.37705231,267102.0313,264431,86.69869232,285787.9688,272179.0313,seller,seller_revise,,,NA,NA,NA,NA,NA,,35043010722,35.27085876,-106.730423,Single Family Residential,4,3.5,3050,21780,FALSE,FALSE,FALSE,FALSE,FALSE,2007,NA,0,NA,22,0,2016/11/6 23:59,2017/3/30,2017/3/30 23:59,2017/1/27 22:04,,2017/1/24,87124,2016
1d42c50fb52b2c4d62fef8c0a3d757db_2016-11-08,2,2,,,d7e804f78510516ff36a13e23a061193,1d42c50fb52b2c4d62fef8c0a3d757db,,310000,297000,315000,3.00E+05,97.37705231,281251.6563,264431,86.69869232,285787.9688,272179.0313,seller,seller_revise,,,NA,NA,NA,NA,NA,,35043010722,35.27085876,-106.730423,Single Family Residential,4,3.5,3050,21780,FALSE,FALSE,FALSE,FALSE,FALSE,2007,NA,0,NA,22,0,2016/11/6 23:59,2017/3/30,2017/3/30 23:59,2017/1/27 22:04,,2016/12/9,87124,2016
1d42c50fb52b2c4d62fef8c0a3d757db_2016-11-08,1,1,,,d7e804f78510516ff36a13e23a061193,1d42c50fb52b2c4d62fef8c0a3d757db,,315000,297000,315000,3.00E+05,97.37705231,285787.9688,264431,86.69869232,285787.9688,272179.0313,seller,seller_initialize,,,NA,NA,NA,NA,NA,,35043010722,35.27085876,-106.730423,Single Family Residential,4,3.5,3050,21780,FALSE,FALSE,FALSE,FALSE,FALSE,2007,NA,0,NA,22,0,2016/11/6 23:59,2017/3/30,2017/3/30 23:59,2017/1/27 22:04,,2016/11/7,87124,2016
1e049cb86d49e70aad3234b529f59c09_2016-02-25,1,1,,,9d5f37f2bee29e9c04b140e1c42b217a,1e049cb86d49e70aad3234b529f59c09,,675000,650000,675000,675000,367.6470642,612402.8125,589721.1875,333.5527344,612402.8125,612402.8125,seller,seller_initialize,,,NA,NA,NA,1,1,,6073005400,32.71116257,-117.1626434,Condo/Co-op,3,3,1768,20051,TRUE,FALSE,FALSE,FALSE,TRUE,NA,NA,97,77,85,0,2016/2/24 23:59,2016/4/20,2016/6/7 00:00,2016/4/18 14:58,,2016/2/24,92101,2016
1e049cb86d49e70aad3234b529f59c09_2016-02-25,2,1,bc04c74e5b68dd46d174901d908cec93,c1d30c607ea23d9db7b8b9160b53254c,9d5f37f2bee29e9c04b140e1c42b217a,1e049cb86d49e70aad3234b529f59c09,33ef701c8059391708f1c3ddbe9f1f81,650000,650000,675000,675000,367.6470642,589721.1875,589721.1875,333.5527344,612402.8125,612402.8125,buyer,buyer_offer,FALSE,FALSE,NA,0,1,1,1,Closed (Success),6073005400,32.71116257,-117.1626434,Condo/Co-op,3,3,1768,20051,TRUE,FALSE,FALSE,FALSE,TRUE,NA,NA,97,77,85,0,2016/2/24 23:59,2016/4/20,2016/6/7 00:00,2016/4/18 14:58,2016/4/20 23:59,2016/4/18,92101,2016
200ce69840de4d4a26089f1fc06d6321_2018-12-03,2,1,970a3f4a7a21594af9597d2265eaaee6,9a8805fa99cce08f10ff21b817a66329,48cc97951c67fcf7f115902b6e972bb1,200ce69840de4d4a26089f1fc06d6321,5afd3bb639c0920782586a9843ee0785,445000,449000,445000,445000,413.0634766,387067.7188,383853.9063,353.1314697,387067.7188,387067.7188,buyer,buyer_offer,TRUE,TRUE,2,2,3,3,3,Offer Failed Due to Failed Inspection,17031833100,41.88140869,-87.65028381,Condo/Co-op,2,2,1087,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,98,91,90,0,2018/12/3 06:00,2019/1/15,2019/2/19 06:00,2018/12/8 07:43,2018/12/9 23:59,2018/12/8,60607,2018
200ce69840de4d4a26089f1fc06d6321_2018-12-03,1,1,,,48cc97951c67fcf7f115902b6e972bb1,200ce69840de4d4a26089f1fc06d6321,,445000,449000,445000,445000,413.0634766,387067.7188,383853.9063,353.1314697,387067.7188,387067.7188,seller,seller_initialize,,,2,2,3,3,3,,17031833100,41.88140869,-87.65028381,Condo/Co-op,2,2,1087,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,98,91,90,0,2018/12/3 06:00,2019/1/15,2019/2/19 06:00,2018/12/8 07:43,,2018/12/2,60607,2018
206aac5784ff74c0cfdd65db0a428d4f_2015-05-06,2,1,480234a831a1c0d6b56d2c1f6ca9c6fd,4b96f07573eeb7f1881176dd8bec06a1,504a400bb4c59a69f5d06f0eb8402555,206aac5784ff74c0cfdd65db0a428d4f,2000f6325dfc4fc3201fc45ed01c7a5d,385000,422500,380000,380000,356.841217,353116.0625,387510.5,327.2892761,348530.1563,348530.1563,buyer,buyer_offer,TRUE,TRUE,4,4,5,5,5,Offer Rejected Due to Multiple Offers,11001009508,38.95526505,-76.99581909,Single Family Residential,3,2,1184,2910,FALSE,FALSE,TRUE,FALSE,TRUE,1953,NA,61,76,36,0,2015/5/5 23:59,2015/5/11,2015/6/12 00:00,2015/5/11 16:44,,2015/5/11,20011,2015
206aac5784ff74c0cfdd65db0a428d4f_2015-05-06,1,1,,,504a400bb4c59a69f5d06f0eb8402555,206aac5784ff74c0cfdd65db0a428d4f,,380000,422500,380000,380000,356.841217,348530.1563,387510.5,327.2892761,348530.1563,348530.1563,seller,seller_initialize,,,4,4,5,5,5,,11001009508,38.95526505,-76.99581909,Single Family Residential,3,2,1184,2910,FALSE,FALSE,TRUE,FALSE,TRUE,1953,NA,61,76,36,0,2015/5/5 23:59,2015/5/11,2015/6/12 00:00,2015/5/11 16:44,,2015/5/5,20011,2015
23993c434a731e4ef4543a640b425e76_2016-07-12,6,5,,,9105579ea788b2a62825f79befedab70,23993c434a731e4ef4543a640b425e76,,1189000,1175000,1349000,1189000,358.7786255,1078736.25,1066034.5,325.5067139,1223898.375,1078736.25,seller,seller_revise,,,NA,NA,NA,NA,NA,,6073008333,32.91086578,-117.221489,Single Family Residential,5,4,3275,7423,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,22,0,37,0,2016/7/11 23:59,2016/8/24,2016/10/13 00:00,2016/8/21 10:04,,2016/10/15,92130,2016
23993c434a731e4ef4543a640b425e76_2016-07-12,1,1,,,9105579ea788b2a62825f79befedab70,23993c434a731e4ef4543a640b425e76,,1349000,1175000,1349000,1189000,358.7786255,1223898.375,1066034.5,325.5067139,1223898.375,1078736.25,seller,seller_initialize,,,NA,NA,NA,NA,NA,,6073008333,32.91086578,-117.221489,Single Family Residential,5,4,3275,7423,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,22,0,37,0,2016/7/11 23:59,2016/8/24,2016/10/13 00:00,2016/8/21 10:04,,2016/7/11,92130,2016
23993c434a731e4ef4543a640b425e76_2016-07-12,2,2,,,9105579ea788b2a62825f79befedab70,23993c434a731e4ef4543a640b425e76,,1299000,1175000,1349000,1189000,358.7786255,1178535.125,1066034.5,325.5067139,1223898.375,1078736.25,seller,seller_revise,,,NA,NA,NA,NA,NA,,6073008333,32.91086578,-117.221489,Single Family Residential,5,4,3275,7423,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,22,0,37,0,2016/7/11 23:59,2016/8/24,2016/10/13 00:00,2016/8/21 10:04,,2016/7/19,92130,2016
